timestamp,datetime,diagnostics_low.bmb_comm_error,diagnostics_low.imd_gnd_isolation_error,diagnostics_low.shutdown_leg1,diagnostics_low.shutdown_leg2,diagnostics_low.shutdown_leg3,diagnostics_low.shutdown_leg4,dynamics.fl_pushrod_stress,dynamics.fl_spring_displace,dynamics.fl_strain_gauge_v,dynamics.flw_speed,pack.cell_bottom_temp,pack.cell_top_temp,pack.hv_c,pack.hv_pack_v,pack.hv_soc
1750309623.634264,2025-06-19 00:07:03.634,,,,,,,0.0,0.0,0.0,34.92,,,,,
1750309623.648587,2025-06-19 00:07:03.648,,,,,,,0.0,0.0,0.0,33.99,,,,,
1750309623.666527,2025-06-19 00:07:03.666,,,,,,,0.0,0.0,0.0,33.86,,,,,
1750309623.6863449,2025-06-19 00:07:03.686,,,,,,,0.0,0.0,0.0,32.95,,,,,
1750309623.7084858,2025-06-19 00:07:03.708,False,False,True,True,True,True,0.0,0.0,0.0,32.7,35.0,28.0,655.35,438.0,81.5
1750309623.724301,2025-06-19 00:07:03.724,,,,,,,0.0,0.0,0.0,34.15,,,,,
1750309623.737707,2025-06-19 00:07:03.737,,,,,,,0.0,0.0,0.0,36.0,,,,,
1750309623.7517178,2025-06-19 00:07:03.751,,,,,,,0.0,0.0,0.0,36.29,,,,,
1750309623.765214,2025-06-19 00:07:03.765,,,,,,,0.0,0.0,0.0,33.18,,,,,
1750309623.779489,2025-06-19 00:07:03.779,,,,,,,0.0,0.0,0.0,32.96,,,,,
1750309623.793377,2025-06-19 00:07:03.793,,,,,,,0.0,0.0,0.0,35.62,,,,,
1750309623.807244,2025-06-19 00:07:03.807,False,False,True,True,True,True,0.0,0.0,0.0,35.87,36.0,31.0,655.35,444.0,82.13
1750309623.821107,2025-06-19 00:07:03.821,,,,,,,0.0,0.0,0.0,36.34,,,,,
1750309623.834882,2025-06-19 00:07:03.834,,,,,,,0.0,0.0,0.0,33.33,,,,,
1750309623.8476002,2025-06-19 00:07:03.847,,,,,,,0.0,0.0,0.0,34.33,,,,,
1750309623.861448,2025-06-19 00:07:03.861,,,,,,,0.0,0.0,0.0,36.6,,,,,
1750309623.8752918,2025-06-19 00:07:03.875,,,,,,,0.0,0.0,0.0,36.550000000000004,,,,,
1750309623.889129,2025-06-19 00:07:03.889,,,,,,,0.0,0.0,0.0,36.63,,,,,
1750309623.9030259,2025-06-19 00:07:03.903,,,,,,,0.0,0.0,0.0,33.86,,,,,
1750309623.9170802,2025-06-19 00:07:03.917,False,False,True,True,True,True,0.0,0.0,0.0,36.65,34.0,28.0,655.35,445.0,81.79
1750309623.9310122,2025-06-19 00:07:03.931,,,,,,,0.0,0.0,0.0,35.11,,,,,
1750309623.94489,2025-06-19 00:07:03.944,,,,,,,0.0,0.0,0.0,34.9,,,,,
1750309623.9588108,2025-06-19 00:07:03.958,,,,,,,0.0,0.0,0.0,35.71,,,,,
1750309623.972664,2025-06-19 00:07:03.972,,,,,,,0.0,0.0,0.0,35.87,,,,,
1750309623.986484,2025-06-19 00:07:03.986,,,,,,,0.0,0.0,0.0,36.13,,,,,
1750309623.999146,2025-06-19 00:07:03.999,,,,,,,0.0,0.0,0.0,34.96,,,,,
1750309624.013016,2025-06-19 00:07:04.013,,,,,,,0.0,0.0,0.0,34.67,,,,,
1750309624.02687,2025-06-19 00:07:04.026,False,False,True,True,True,True,0.0,0.0,0.0,33.63,36.0,31.0,655.35,439.0,82.29
1750309624.040766,2025-06-19 00:07:04.040,,,,,,,0.0,0.0,0.0,34.26,,,,,
1750309624.0546129,2025-06-19 00:07:04.054,,,,,,,0.0,0.0,0.0,37.31,,,,,
1750309624.0714052,2025-06-19 00:07:04.071,,,,,,,0.0,0.0,0.0,34.49,,,,,
1750309624.085258,2025-06-19 00:07:04.085,,,,,,,0.0,0.0,0.0,36.99,,,,,
1750309624.099066,2025-06-19 00:07:04.099,,,,,,,0.0,0.0,0.0,37.06,,,,,
1750309624.112899,2025-06-19 00:07:04.112,,,,,,,0.0,0.0,0.0,36.18,,,,,
1750309624.126886,2025-06-19 00:07:04.126,False,False,True,True,True,True,0.0,0.0,0.0,34.09,36.0,30.0,655.35,438.0,81.17
1750309624.140791,2025-06-19 00:07:04.140,,,,,,,0.0,0.0,0.0,36.75,,,,,
1750309624.154588,2025-06-19 00:07:04.154,,,,,,,0.0,0.0,0.0,34.58,,,,,
1750309624.168368,2025-06-19 00:07:04.168,,,,,,,0.0,0.0,0.0,35.81,,,,,
1750309624.180295,2025-06-19 00:07:04.180,,,,,,,0.0,0.0,0.0,34.730000000000004,,,,,
1750309624.19407,2025-06-19 00:07:04.194,,,,,,,0.0,0.0,0.0,34.85,,,,,
1750309624.2064269,2025-06-19 00:07:04.206,,,,,,,0.0,0.0,0.0,34.67,,,,,
1750309624.220372,2025-06-19 00:07:04.220,,,,,,,0.0,0.0,0.0,37.300000000000004,,,,,
1750309624.234244,2025-06-19 00:07:04.234,False,False,True,True,True,True,0.0,0.0,0.0,35.0,36.0,31.0,655.35,445.0,82.02
1750309624.248127,2025-06-19 00:07:04.248,,,,,,,0.0,0.0,0.0,35.76,,,,,
1750309624.2601779,2025-06-19 00:07:04.260,,,,,,,0.0,0.0,0.0,37.07,,,,,
1750309624.274092,2025-06-19 00:07:04.274,,,,,,,0.0,0.0,0.0,36.14,,,,,
1750309624.2878962,2025-06-19 00:07:04.287,,,,,,,0.0,0.0,0.0,37.43,,,,,
1750309624.3016698,2025-06-19 00:07:04.301,,,,,,,0.0,0.0,0.0,34.46,,,,,
1750309624.3154528,2025-06-19 00:07:04.315,,,,,,,0.0,0.0,0.0,34.37,,,,,
1750309624.329217,2025-06-19 00:07:04.329,,,,,,,0.0,0.0,0.0,34.67,,,,,
1750309624.342995,2025-06-19 00:07:04.342,False,False,True,True,True,True,0.0,0.0,0.0,34.7,35.0,32.0,655.35,441.0,80.78
1750309624.356819,2025-06-19 00:07:04.356,,,,,,,0.0,0.0,0.0,35.52,,,,,
1750309624.3705962,2025-06-19 00:07:04.370,,,,,,,0.0,0.0,0.0,37.43,,,,,
1750309624.384435,2025-06-19 00:07:04.384,,,,,,,0.0,0.0,0.0,34.59,,,,,
1750309624.3983932,2025-06-19 00:07:04.398,,,,,,,0.0,0.0,0.0,36.25,,,,,
1750309624.411823,2025-06-19 00:07:04.411,,,,,,,0.0,0.0,0.0,35.980000000000004,,,,,
1750309624.42593,2025-06-19 00:07:04.425,,,,,,,0.0,0.0,0.0,37.47,,,,,
1750309624.439764,2025-06-19 00:07:04.439,,,,,,,0.0,0.0,0.0,36.32,,,,,
1750309624.453939,2025-06-19 00:07:04.453,False,False,True,True,True,True,0.0,0.0,0.0,35.03,34.0,30.0,655.35,440.0,81.43
1750309624.467869,2025-06-19 00:07:04.467,,,,,,,0.0,0.0,0.0,37.04,,,,,
1750309624.4817548,2025-06-19 00:07:04.481,,,,,,,0.0,0.0,0.0,35.1,,,,,
1750309624.4955819,2025-06-19 00:07:04.495,,,,,,,0.0,0.0,0.0,35.99,,,,,
1750309624.509366,2025-06-19 00:07:04.509,,,,,,,0.0,0.0,0.0,34.29,,,,,
1750309624.523159,2025-06-19 00:07:04.523,,,,,,,0.0,0.0,0.0,35.410000000000004,,,,,
1750309624.536947,2025-06-19 00:07:04.536,,,,,,,0.0,0.0,0.0,37.31,,,,,
1750309624.550764,2025-06-19 00:07:04.550,,,,,,,0.0,0.0,0.0,36.79,,,,,
1750309624.5647402,2025-06-19 00:07:04.564,False,False,True,True,True,True,0.0,0.0,0.0,36.7,33.0,32.0,655.35,440.0,81.46000000000001
1750309624.5786839,2025-06-19 00:07:04.578,,,,,,,0.0,0.0,0.0,38.37,,,,,
1750309624.592491,2025-06-19 00:07:04.592,,,,,,,0.0,0.0,0.0,35.99,,,,,
1750309624.604905,2025-06-19 00:07:04.604,,,,,,,0.0,0.0,0.0,36.6,,,,,
1750309624.61873,2025-06-19 00:07:04.618,,,,,,,0.0,0.0,0.0,35.28,,,,,
1750309624.63256,2025-06-19 00:07:04.632,,,,,,,0.0,0.0,0.0,35.64,,,,,
1750309624.646355,2025-06-19 00:07:04.646,,,,,,,0.0,0.0,0.0,38.37,,,,,
1750309624.66016,2025-06-19 00:07:04.660,,,,,,,0.0,0.0,0.0,36.61,,,,,
1750309624.674135,2025-06-19 00:07:04.674,False,False,True,True,True,True,0.0,0.0,0.0,36.42,36.0,31.0,655.35,444.0,82.29
1750309624.6882079,2025-06-19 00:07:04.688,,,,,,,0.0,0.0,0.0,37.75,,,,,
1750309624.702157,2025-06-19 00:07:04.702,,,,,,,0.0,0.0,0.0,35.17,,,,,
1750309624.716534,2025-06-19 00:07:04.716,,,,,,,0.0,0.0,0.0,38.050000000000004,,,,,
1750309624.730688,2025-06-19 00:07:04.730,,,,,,,0.0,0.0,0.0,37.02,,,,,
1750309624.744853,2025-06-19 00:07:04.744,,,,,,,0.0,0.0,0.0,38.01,,,,,
1750309624.759268,2025-06-19 00:07:04.759,,,,,,,0.0,0.0,0.0,37.92,,,,,
1750309624.773437,2025-06-19 00:07:04.773,,,,,,,0.0,0.0,0.0,37.56,,,,,
1750309624.794702,2025-06-19 00:07:04.794,False,False,True,True,True,True,0.0,0.0,0.0,35.6,34.0,32.0,655.35,441.0,82.65
1750309624.8096871,2025-06-19 00:07:04.809,,,,,,,0.0,0.0,0.0,37.15,,,,,
1750309624.823605,2025-06-19 00:07:04.823,,,,,,,0.0,0.0,0.0,35.71,,,,,
1750309624.837822,2025-06-19 00:07:04.837,,,,,,,0.0,0.0,0.0,38.410000000000004,,,,,
1750309624.851713,2025-06-19 00:07:04.851,,,,,,,0.0,0.0,0.0,34.95,,,,,
1750309624.86531,2025-06-19 00:07:04.865,,,,,,,0.0,0.0,0.0,38.67,,,,,
1750309624.8794858,2025-06-19 00:07:04.879,,,,,,,0.0,0.0,0.0,35.76,,,,,
1750309624.8938491,2025-06-19 00:07:04.893,False,False,True,True,True,True,0.0,0.0,0.0,36.69,35.0,31.0,655.35,442.0,82.34
1750309624.907846,2025-06-19 00:07:04.907,,,,,,,0.0,0.0,0.0,35.480000000000004,,,,,
1750309624.925426,2025-06-19 00:07:04.925,,,,,,,0.0,0.0,0.0,38.28,,,,,
1750309624.9384189,2025-06-19 00:07:04.938,,,,,,,0.0,0.0,0.0,38.300000000000004,,,,,
1750309624.953168,2025-06-19 00:07:04.953,,,,,,,0.0,0.0,0.0,35.13,,,,,
1750309624.966035,2025-06-19 00:07:04.966,,,,,,,0.0,0.0,0.0,35.13,,,,,
1750309624.97806,2025-06-19 00:07:04.978,,,,,,,0.0,0.0,0.0,36.76,,,,,
1750309624.994427,2025-06-19 00:07:04.994,False,False,True,True,True,True,0.0,0.0,0.0,36.02,35.0,33.0,655.35,445.0,82.65
1750309625.009086,2025-06-19 00:07:05.009,,,,,,,0.0,0.0,0.0,37.9,,,,,
1750309625.0229728,2025-06-19 00:07:05.022,,,,,,,0.0,0.0,0.0,36.87,,,,,
1750309625.036841,2025-06-19 00:07:05.036,,,,,,,0.0,0.0,0.0,36.42,,,,,
1750309625.050866,2025-06-19 00:07:05.050,,,,,,,0.0,0.0,0.0,36.980000000000004,,,,,
1750309625.062447,2025-06-19 00:07:05.062,,,,,,,0.0,0.0,0.0,38.6,,,,,
1750309625.07803,2025-06-19 00:07:05.078,,,,,,,0.0,0.0,0.0,38.17,,,,,
1750309625.092428,2025-06-19 00:07:05.092,,,,,,,0.0,0.0,0.0,37.17,,,,,
1750309625.106326,2025-06-19 00:07:05.106,False,False,True,True,True,True,0.0,0.0,0.0,36.93,36.0,31.0,655.35,436.0,81.42
1750309625.1202319,2025-06-19 00:07:05.120,,,,,,,0.0,0.0,0.0,36.71,,,,,
1750309625.134134,2025-06-19 00:07:05.134,,,,,,,0.0,0.0,0.0,37.410000000000004,,,,,
1750309625.146612,2025-06-19 00:07:05.146,,,,,,,0.0,0.0,0.0,38.71,,,,,
1750309625.160703,2025-06-19 00:07:05.160,,,,,,,0.0,0.0,0.0,38.03,,,,,
1750309625.172724,2025-06-19 00:07:05.172,,,,,,,0.0,0.0,0.0,37.07,,,,,
1750309625.1869388,2025-06-19 00:07:05.186,,,,,,,0.0,0.0,0.0,36.25,,,,,
1750309625.2011452,2025-06-19 00:07:05.201,,,,,,,0.0,0.0,0.0,37.74,,,,,
1750309625.215206,2025-06-19 00:07:05.215,False,False,True,True,True,True,0.0,0.0,0.0,39.07,36.0,32.0,655.35,443.0,82.4
1750309625.229344,2025-06-19 00:07:05.229,,,,,,,0.0,0.0,0.0,37.85,,,,,
1750309625.2435892,2025-06-19 00:07:05.243,,,,,,,0.0,0.0,0.0,36.44,,,,,
1750309625.255431,2025-06-19 00:07:05.255,,,,,,,0.0,0.0,0.0,36.99,,,,,
1750309625.269228,2025-06-19 00:07:05.269,,,,,,,0.0,0.0,0.0,38.81,,,,,
1750309625.283295,2025-06-19 00:07:05.283,,,,,,,0.0,0.0,0.0,37.69,,,,,
