timestamp,datetime,dynamics.fl_pushrod_stress,dynamics.fl_spring_displace,dynamics.fl_strain_gauge_v,dynamics.flw_speed,pack.cell_bottom_temp,pack.cell_top_temp,pack.hv_c,pack.hv_pack_v,pack.hv_soc
1750308179.734101,2025-06-18 23:42:59.734,0.0,0.0,0.0,32.17,,,,,
1750308179.747885,2025-06-18 23:42:59.747,0.0,0.0,0.0,32.03,37.0,28.0,655.35,436.0,81.10000000000001
1750308179.761014,2025-06-18 23:42:59.761,0.0,0.0,0.0,33.99,,,,,
1750308179.774847,2025-06-18 23:42:59.774,0.0,0.0,0.0,31.87,,,,,
1750308179.7886631,2025-06-18 23:42:59.788,0.0,0.0,0.0,34.37,,,,,
1750308179.802516,2025-06-18 23:42:59.802,0.0,0.0,0.0,33.01,,,,,
1750308179.814413,2025-06-18 23:42:59.814,0.0,0.0,0.0,34.550000000000004,,,,,
1750308179.826138,2025-06-18 23:42:59.826,0.0,0.0,0.0,31.95,,,,,
1750308179.839518,2025-06-18 23:42:59.839,0.0,0.0,0.0,31.970000000000002,,,,,
1750308179.852124,2025-06-18 23:42:59.852,0.0,0.0,0.0,33.65,34.0,27.0,655.35,443.0,80.10000000000001
1750308179.865962,2025-06-18 23:42:59.865,0.0,0.0,0.0,34.87,,,,,
1750308179.8783412,2025-06-18 23:42:59.878,0.0,0.0,0.0,33.83,,,,,
1750308179.890667,2025-06-18 23:42:59.890,0.0,0.0,0.0,32.26,,,,,
1750308179.9044669,2025-06-18 23:42:59.904,0.0,0.0,0.0,34.83,,,,,
1750308179.917335,2025-06-18 23:42:59.917,0.0,0.0,0.0,32.82,,,,,
1750308179.92992,2025-06-18 23:42:59.929,0.0,0.0,0.0,33.68,,,,,
1750308179.942828,2025-06-18 23:42:59.942,0.0,0.0,0.0,33.24,,,,,
1750308179.955164,2025-06-18 23:42:59.955,0.0,0.0,0.0,35.45,37.0,27.0,655.35,437.0,80.22
1750308179.967502,2025-06-18 23:42:59.967,0.0,0.0,0.0,34.87,,,,,
1750308179.979448,2025-06-18 23:42:59.979,0.0,0.0,0.0,33.54,,,,,
1750308179.992845,2025-06-18 23:42:59.992,0.0,0.0,0.0,33.33,,,,,
1750308180.00657,2025-06-18 23:43:00.006,0.0,0.0,0.0,32.19,,,,,
1750308180.021869,2025-06-18 23:43:00.021,0.0,0.0,0.0,35.49,,,,,
1750308180.035648,2025-06-18 23:43:00.035,0.0,0.0,0.0,34.56,,,,,
1750308180.049418,2025-06-18 23:43:00.049,0.0,0.0,0.0,33.94,,,,,
1750308180.061738,2025-06-18 23:43:00.061,0.0,0.0,0.0,34.61,34.0,30.0,655.35,439.0,80.03
1750308180.075604,2025-06-18 23:43:00.075,0.0,0.0,0.0,35.81,,,,,
1750308180.089397,2025-06-18 23:43:00.089,0.0,0.0,0.0,33.64,,,,,
1750308180.100914,2025-06-18 23:43:00.100,0.0,0.0,0.0,33.11,,,,,
1750308180.113299,2025-06-18 23:43:00.113,0.0,0.0,0.0,32.26,,,,,
1750308180.127064,2025-06-18 23:43:00.127,0.0,0.0,0.0,35.99,,,,,
1750308180.140851,2025-06-18 23:43:00.140,0.0,0.0,0.0,35.39,,,,,
1750308180.1536388,2025-06-18 23:43:00.153,0.0,0.0,0.0,36.04,,,,,
1750308180.164984,2025-06-18 23:43:00.164,0.0,0.0,0.0,35.51,34.0,29.0,655.35,437.0,81.66
1750308180.178787,2025-06-18 23:43:00.178,0.0,0.0,0.0,34.87,,,,,
1750308180.191583,2025-06-18 23:43:00.191,0.0,0.0,0.0,33.18,,,,,
1750308180.205385,2025-06-18 23:43:00.205,0.0,0.0,0.0,32.68,,,,,
1750308180.219274,2025-06-18 23:43:00.219,0.0,0.0,0.0,32.76,,,,,
1750308180.232735,2025-06-18 23:43:00.232,0.0,0.0,0.0,32.86,,,,,
1750308180.2465138,2025-06-18 23:43:00.246,0.0,0.0,0.0,36.08,,,,,
1750308180.2591622,2025-06-18 23:43:00.259,0.0,0.0,0.0,34.77,,,,,
1750308180.273115,2025-06-18 23:43:00.273,0.0,0.0,0.0,34.86,36.0,27.0,655.35,445.0,80.68
1750308180.285886,2025-06-18 23:43:00.285,0.0,0.0,0.0,35.81,,,,,
1750308180.297889,2025-06-18 23:43:00.297,0.0,0.0,0.0,35.300000000000004,,,,,
1750308180.3107631,2025-06-18 23:43:00.310,0.0,0.0,0.0,35.01,,,,,
1750308180.3223,2025-06-18 23:43:00.322,0.0,0.0,0.0,36.050000000000004,,,,,
1750308180.3346272,2025-06-18 23:43:00.334,0.0,0.0,0.0,35.49,,,,,
1750308180.347651,2025-06-18 23:43:00.347,0.0,0.0,0.0,33.97,,,,,
1750308180.361397,2025-06-18 23:43:00.361,0.0,0.0,0.0,35.4,,,,,
1750308180.375235,2025-06-18 23:43:00.375,0.0,0.0,0.0,34.29,33.0,29.0,655.35,443.0,82.01
1750308180.38906,2025-06-18 23:43:00.389,0.0,0.0,0.0,36.18,,,,,
1750308180.4028459,2025-06-18 23:43:00.402,0.0,0.0,0.0,32.77,,,,,
1750308180.416634,2025-06-18 23:43:00.416,0.0,0.0,0.0,34.87,,,,,
1750308180.430371,2025-06-18 23:43:00.430,0.0,0.0,0.0,33.660000000000004,,,,,
1750308180.442816,2025-06-18 23:43:00.442,0.0,0.0,0.0,36.18,,,,,
1750308180.456594,2025-06-18 23:43:00.456,0.0,0.0,0.0,35.13,,,,,
1750308180.470377,2025-06-18 23:43:00.470,0.0,0.0,0.0,33.43,,,,,
1750308180.4841752,2025-06-18 23:43:00.484,0.0,0.0,0.0,32.910000000000004,33.0,30.0,655.35,438.0,81.14
1750308180.497965,2025-06-18 23:43:00.497,0.0,0.0,0.0,36.160000000000004,,,,,
1750308180.509526,2025-06-18 23:43:00.509,0.0,0.0,0.0,36.56,,,,,
1750308180.523297,2025-06-18 23:43:00.523,0.0,0.0,0.0,35.5,,,,,
1750308180.5356421,2025-06-18 23:43:00.535,0.0,0.0,0.0,34.83,,,,,
1750308180.548218,2025-06-18 23:43:00.548,0.0,0.0,0.0,35.93,,,,,
1750308180.562047,2025-06-18 23:43:00.562,0.0,0.0,0.0,36.17,,,,,
1750308180.575964,2025-06-18 23:43:00.575,0.0,0.0,0.0,35.53,,,,,
1750308180.5886989,2025-06-18 23:43:00.588,0.0,0.0,0.0,33.02,33.0,30.0,655.35,436.0,80.46000000000001
1750308180.602446,2025-06-18 23:43:00.602,0.0,0.0,0.0,35.99,,,,,
1750308180.613915,2025-06-18 23:43:00.613,0.0,0.0,0.0,35.25,,,,,
1750308180.62615,2025-06-18 23:43:00.626,0.0,0.0,0.0,35.92,,,,,
1750308180.638696,2025-06-18 23:43:00.638,0.0,0.0,0.0,36.61,,,,,
1750308180.652549,2025-06-18 23:43:00.652,0.0,0.0,0.0,35.050000000000004,,,,,
1750308180.666453,2025-06-18 23:43:00.666,0.0,0.0,0.0,33.87,,,,,
1750308180.6802711,2025-06-18 23:43:00.680,0.0,0.0,0.0,33.55,,,,,
1750308180.692953,2025-06-18 23:43:00.692,0.0,0.0,0.0,37.14,34.0,28.0,655.35,442.0,82.13
1750308180.705102,2025-06-18 23:43:00.705,0.0,0.0,0.0,35.19,,,,,
1750308180.717334,2025-06-18 23:43:00.717,0.0,0.0,0.0,36.74,,,,,
1750308180.729238,2025-06-18 23:43:00.729,0.0,0.0,0.0,35.1,,,,,
1750308180.743118,2025-06-18 23:43:00.743,0.0,0.0,0.0,35.99,,,,,
1750308180.754425,2025-06-18 23:43:00.754,0.0,0.0,0.0,33.84,,,,,
1750308180.768256,2025-06-18 23:43:00.768,0.0,0.0,0.0,35.15,,,,,
1750308180.7820458,2025-06-18 23:43:00.782,0.0,0.0,0.0,33.5,,,,,
1750308180.7958589,2025-06-18 23:43:00.795,0.0,0.0,0.0,37.17,36.0,31.0,655.35,441.0,80.85000000000001
1750308180.814036,2025-06-18 23:43:00.814,0.0,0.0,0.0,35.76,,,,,
1750308180.8321438,2025-06-18 23:43:00.832,0.0,0.0,0.0,34.79,,,,,
1750308180.846051,2025-06-18 23:43:00.846,0.0,0.0,0.0,35.37,,,,,
1750308180.85868,2025-06-18 23:43:00.858,0.0,0.0,0.0,33.55,,,,,
1750308180.873056,2025-06-18 23:43:00.873,0.0,0.0,0.0,35.68,,,,,
1750308180.885638,2025-06-18 23:43:00.885,0.0,0.0,0.0,37.37,,,,,
1750308180.902621,2025-06-18 23:43:00.902,0.0,0.0,0.0,34.63,36.0,30.0,655.35,441.0,80.67
1750308180.9158342,2025-06-18 23:43:00.915,0.0,0.0,0.0,34.38,,,,,
1750308180.928318,2025-06-18 23:43:00.928,0.0,0.0,0.0,37.25,,,,,
1750308180.942046,2025-06-18 23:43:00.942,0.0,0.0,0.0,33.89,,,,,
1750308180.9565172,2025-06-18 23:43:00.956,0.0,0.0,0.0,35.94,,,,,
1750308180.97043,2025-06-18 23:43:00.970,0.0,0.0,0.0,36.75,,,,,
1750308180.988087,2025-06-18 23:43:00.988,0.0,0.0,0.0,37.300000000000004,,,,,
1750308181.002458,2025-06-18 23:43:01.002,0.0,0.0,0.0,36.65,36.0,30.0,655.35,438.0,81.87
1750308181.016526,2025-06-18 23:43:01.016,0.0,0.0,0.0,36.410000000000004,,,,,
1750308181.030396,2025-06-18 23:43:01.030,0.0,0.0,0.0,36.410000000000004,,,,,
1750308181.042902,2025-06-18 23:43:01.042,0.0,0.0,0.0,36.88,,,,,
1750308181.055029,2025-06-18 23:43:01.055,0.0,0.0,0.0,35.28,,,,,
1750308181.0666492,2025-06-18 23:43:01.066,0.0,0.0,0.0,36.6,,,,,
1750308181.0800378,2025-06-18 23:43:01.080,0.0,0.0,0.0,37.58,,,,,
1750308181.0923479,2025-06-18 23:43:01.092,0.0,0.0,0.0,34.2,,,,,
1750308181.106427,2025-06-18 23:43:01.106,0.0,0.0,0.0,37.67,36.0,28.0,655.35,442.0,81.8
1750308181.1203809,2025-06-18 23:43:01.120,0.0,0.0,0.0,36.06,,,,,
1750308181.133059,2025-06-18 23:43:01.133,0.0,0.0,0.0,37.0,,,,,
1750308181.1755881,2025-06-18 23:43:01.175,0.0,0.0,0.0,37.01,,,,,
1750308181.191097,2025-06-18 23:43:01.191,0.0,0.0,0.0,35.95,,,,,
1750308181.205894,2025-06-18 23:43:01.205,0.0,0.0,0.0,37.36,,,,,
1750308181.227795,2025-06-18 23:43:01.227,0.0,0.0,0.0,35.67,36.0,32.0,655.35,438.0,80.62
1750308181.2428648,2025-06-18 23:43:01.242,0.0,0.0,0.0,36.57,,,,,
1750308181.2566981,2025-06-18 23:43:01.256,0.0,0.0,0.0,37.28,,,,,
1750308181.269376,2025-06-18 23:43:01.269,0.0,0.0,0.0,36.18,,,,,
1750308181.283147,2025-06-18 23:43:01.283,0.0,0.0,0.0,36.42,,,,,
1750308181.296918,2025-06-18 23:43:01.296,0.0,0.0,0.0,37.32,,,,,
1750308181.3094761,2025-06-18 23:43:01.309,0.0,0.0,0.0,36.86,,,,,
1750308181.323224,2025-06-18 23:43:01.323,0.0,0.0,0.0,38.27,,,,,
1750308181.337294,2025-06-18 23:43:01.337,0.0,0.0,0.0,34.84,33.0,32.0,655.35,437.0,81.34
1750308181.3510988,2025-06-18 23:43:01.351,0.0,0.0,0.0,37.1,,,,,
1750308181.36256,2025-06-18 23:43:01.362,0.0,0.0,0.0,36.95,,,,,
1750308181.402279,2025-06-18 23:43:01.402,0.0,0.0,0.0,34.85,,,,,
1750308181.424376,2025-06-18 23:43:01.424,0.0,0.0,0.0,36.550000000000004,,,,,
1750308181.43864,2025-06-18 23:43:01.438,0.0,0.0,0.0,37.62,35.0,31.0,655.35,443.0,82.13
1750308181.452597,2025-06-18 23:43:01.452,0.0,0.0,0.0,38.230000000000004,,,,,
1750308181.466922,2025-06-18 23:43:01.466,0.0,0.0,0.0,37.57,,,,,
1750308181.478675,2025-06-18 23:43:01.478,0.0,0.0,0.0,38.43,,,,,
1750308181.492534,2025-06-18 23:43:01.492,0.0,0.0,0.0,37.050000000000004,,,,,
1750308181.506618,2025-06-18 23:43:01.506,0.0,0.0,0.0,36.730000000000004,,,,,
1750308181.5207832,2025-06-18 23:43:01.520,0.0,0.0,0.0,36.21,,,,,
1750308181.533095,2025-06-18 23:43:01.533,0.0,0.0,0.0,35.76,,,,,
1750308181.545506,2025-06-18 23:43:01.545,0.0,0.0,0.0,38.08,35.0,31.0,655.35,442.0,82.03
1750308181.5595899,2025-06-18 23:43:01.559,0.0,0.0,0.0,36.85,,,,,
1750308181.573566,2025-06-18 23:43:01.573,0.0,0.0,0.0,35.22,,,,,
1750308181.5855622,2025-06-18 23:43:01.585,0.0,0.0,0.0,38.35,,,,,
1750308181.5993102,2025-06-18 23:43:01.599,0.0,0.0,0.0,38.27,,,,,
1750308181.613007,2025-06-18 23:43:01.613,0.0,0.0,0.0,35.300000000000004,,,,,
1750308181.625386,2025-06-18 23:43:01.625,0.0,0.0,0.0,36.89,,,,,
1750308181.639148,2025-06-18 23:43:01.639,0.0,0.0,0.0,35.72,,,,,
1750308181.652906,2025-06-18 23:43:01.652,0.0,0.0,0.0,37.42,33.0,29.0,655.35,445.0,82.05
1750308181.6666539,2025-06-18 23:43:01.666,0.0,0.0,0.0,36.230000000000004,,,,,
1750308181.67957,2025-06-18 23:43:01.679,0.0,0.0,0.0,38.93,,,,,
1750308181.6926222,2025-06-18 23:43:01.692,0.0,0.0,0.0,35.76,,,,,
1750308181.706346,2025-06-18 23:43:01.706,0.0,0.0,0.0,35.52,,,,,
1750308181.720068,2025-06-18 23:43:01.720,0.0,0.0,0.0,36.34,,,,,
1750308181.733799,2025-06-18 23:43:01.733,0.0,0.0,0.0,37.6,,,,,
1750308181.747541,2025-06-18 23:43:01.747,0.0,0.0,0.0,37.050000000000004,,,,,
1750308181.758945,2025-06-18 23:43:01.758,0.0,0.0,0.0,36.65,36.0,31.0,655.35,441.0,82.78
1750308181.772671,2025-06-18 23:43:01.772,0.0,0.0,0.0,37.34,,,,,
1750308181.784791,2025-06-18 23:43:01.784,0.0,0.0,0.0,36.57,,,,,
1750308181.798541,2025-06-18 23:43:01.798,0.0,0.0,0.0,36.02,,,,,
1750308181.812263,2025-06-18 23:43:01.812,0.0,0.0,0.0,35.88,,,,,
1750308181.825971,2025-06-18 23:43:01.825,0.0,0.0,0.0,37.660000000000004,,,,,
1750308181.8397,2025-06-18 23:43:01.839,0.0,0.0,0.0,37.46,,,,,
1750308181.853465,2025-06-18 23:43:01.853,0.0,0.0,0.0,36.87,,,,,
1750308181.8660831,2025-06-18 23:43:01.866,0.0,0.0,0.0,35.96,35.0,33.0,655.35,441.0,81.06
1750308181.879966,2025-06-18 23:43:01.879,0.0,0.0,0.0,37.45,,,,,
1750308181.892,2025-06-18 23:43:01.892,0.0,0.0,0.0,36.4,,,,,
1750308181.903849,2025-06-18 23:43:01.903,0.0,0.0,0.0,38.39,,,,,
1750308181.9155042,2025-06-18 23:43:01.915,0.0,0.0,0.0,39.42,,,,,
1750308181.929282,2025-06-18 23:43:01.929,0.0,0.0,0.0,39.08,,,,,
1750308181.943052,2025-06-18 23:43:01.943,0.0,0.0,0.0,36.410000000000004,,,,,
1750308181.956369,2025-06-18 23:43:01.956,0.0,0.0,0.0,36.99,,,,,
1750308181.9701738,2025-06-18 23:43:01.970,0.0,0.0,0.0,38.68,32.0,32.0,655.35,437.0,82.69
1750308181.983847,2025-06-18 23:43:01.983,0.0,0.0,0.0,35.74,,,,,
1750308182.004386,2025-06-18 23:43:02.004,0.0,0.0,0.0,36.28,,,,,
1750308182.018259,2025-06-18 23:43:02.018,0.0,0.0,0.0,36.97,,,,,
1750308182.032041,2025-06-18 23:43:02.032,0.0,0.0,0.0,37.84,,,,,
1750308182.04579,2025-06-18 23:43:02.045,0.0,0.0,0.0,37.62,,,,,
1750308182.059536,2025-06-18 23:43:02.059,0.0,0.0,0.0,38.0,,,,,
1750308182.0733051,2025-06-18 23:43:02.073,0.0,0.0,0.0,38.02,34.0,31.0,655.35,440.0,81.56
1750308182.087048,2025-06-18 23:43:02.087,0.0,0.0,0.0,39.34,,,,,
1750308182.10076,2025-06-18 23:43:02.100,0.0,0.0,0.0,36.34,,,,,
1750308182.11447,2025-06-18 23:43:02.114,0.0,0.0,0.0,35.89,,,,,
1750308182.128191,2025-06-18 23:43:02.128,0.0,0.0,0.0,39.79,,,,,
1750308182.141899,2025-06-18 23:43:02.141,0.0,0.0,0.0,38.24,,,,,
1750308182.155613,2025-06-18 23:43:02.155,0.0,0.0,0.0,38.33,,,,,
1750308182.169354,2025-06-18 23:43:02.169,0.0,0.0,0.0,38.97,,,,,
1750308182.181678,2025-06-18 23:43:02.181,0.0,0.0,0.0,38.13,35.0,33.0,655.35,439.0,82.62
1750308182.195464,2025-06-18 23:43:02.195,0.0,0.0,0.0,36.480000000000004,,,,,
1750308182.209235,2025-06-18 23:43:02.209,0.0,0.0,0.0,39.1,,,,,
1750308182.221525,2025-06-18 23:43:02.221,0.0,0.0,0.0,38.15,,,,,
1750308182.235303,2025-06-18 23:43:02.235,0.0,0.0,0.0,36.550000000000004,,,,,
1750308182.249057,2025-06-18 23:43:02.249,0.0,0.0,0.0,38.46,,,,,
1750308182.261324,2025-06-18 23:43:02.261,0.0,0.0,0.0,37.160000000000004,,,,,
1750308182.275079,2025-06-18 23:43:02.275,0.0,0.0,0.0,37.17,,,,,
1750308182.288812,2025-06-18 23:43:02.288,0.0,0.0,0.0,36.24,34.0,30.0,655.35,442.0,81.74
1750308182.30008,2025-06-18 23:43:02.300,0.0,0.0,0.0,37.78,,,,,
1750308182.31382,2025-06-18 23:43:02.313,0.0,0.0,0.0,36.37,,,,,
1750308182.327581,2025-06-18 23:43:02.327,0.0,0.0,0.0,38.28,,,,,
1750308182.341551,2025-06-18 23:43:02.341,0.0,0.0,0.0,37.61,,,,,
1750308182.355189,2025-06-18 23:43:02.355,0.0,0.0,0.0,39.74,,,,,
1750308182.3689868,2025-06-18 23:43:02.368,0.0,0.0,0.0,37.26,,,,,
1750308182.3820531,2025-06-18 23:43:02.382,0.0,0.0,0.0,39.29,,,,,
1750308182.3963468,2025-06-18 23:43:02.396,0.0,0.0,0.0,37.76,35.0,34.0,655.35,440.0,81.46000000000001
1750308182.4148118,2025-06-18 23:43:02.414,0.0,0.0,0.0,37.42,,,,,
1750308182.427583,2025-06-18 23:43:02.427,0.0,0.0,0.0,39.65,,,,,
1750308182.44155,2025-06-18 23:43:02.441,0.0,0.0,0.0,39.44,,,,,
1750308182.454412,2025-06-18 23:43:02.454,0.0,0.0,0.0,37.17,,,,,
1750308182.4683368,2025-06-18 23:43:02.468,0.0,0.0,0.0,39.14,,,,,
1750308182.481993,2025-06-18 23:43:02.481,0.0,0.0,0.0,38.65,,,,,
1750308182.526498,2025-06-18 23:43:02.526,0.0,0.0,0.0,36.68,35.0,34.0,655.35,440.0,82.71000000000001
1750308182.5649862,2025-06-18 23:43:02.564,0.0,0.0,0.0,37.4,,,,,
1750308182.60653,2025-06-18 23:43:02.606,0.0,0.0,0.0,38.82,,,,,
1750308182.622835,2025-06-18 23:43:02.622,0.0,0.0,0.0,37.15,,,,,
1750308182.639752,2025-06-18 23:43:02.639,0.0,0.0,0.0,38.08,34.0,33.0,655.35,439.0,82.14
1750308182.654777,2025-06-18 23:43:02.654,0.0,0.0,0.0,38.89,,,,,
1750308182.666555,2025-06-18 23:43:02.666,0.0,0.0,0.0,39.76,,,,,
