timestamp,datetime,dynamics.fl_pushrod_stress,dynamics.fl_spring_displace,dynamics.fl_strain_gauge_v,dynamics.flw_speed,pack.cell_bottom_temp,pack.cell_top_temp,pack.hv_c,pack.hv_pack_v,pack.hv_soc
1750308106.5625532,2025-06-18 23:41:46.562,0.0,0.0,0.0,34.07,,,,,
1750308106.57576,2025-06-18 23:41:46.575,0.0,0.0,0.0,35.31,,,,,
1750308106.588667,2025-06-18 23:41:46.588,0.0,0.0,0.0,34.11,,,,,
1750308106.602307,2025-06-18 23:41:46.602,0.0,0.0,0.0,32.94,,,,,
1750308106.614345,2025-06-18 23:41:46.614,0.0,0.0,0.0,33.1,,,,,
1750308106.6271858,2025-06-18 23:41:46.627,0.0,0.0,0.0,35.43,,,,,
1750308106.6411688,2025-06-18 23:41:46.641,0.0,0.0,0.0,32.32,35.0,30.0,655.35,439.0,80.89
1750308106.655196,2025-06-18 23:41:46.655,0.0,0.0,0.0,34.47,,,,,
1750308106.669186,2025-06-18 23:41:46.669,0.0,0.0,0.0,32.2,,,,,
1750308106.68301,2025-06-18 23:41:46.683,0.0,0.0,0.0,32.09,,,,,
1750308106.694554,2025-06-18 23:41:46.694,0.0,0.0,0.0,34.54,,,,,
1750308106.708374,2025-06-18 23:41:46.708,0.0,0.0,0.0,32.86,,,,,
1750308106.722143,2025-06-18 23:41:46.722,0.0,0.0,0.0,34.62,,,,,
1750308106.735882,2025-06-18 23:41:46.735,0.0,0.0,0.0,31.970000000000002,,,,,
1750308106.749643,2025-06-18 23:41:46.749,0.0,0.0,0.0,34.72,34.0,30.0,655.35,436.0,81.31
1750308106.763372,2025-06-18 23:41:46.763,0.0,0.0,0.0,34.0,,,,,
1750308106.776636,2025-06-18 23:41:46.776,0.0,0.0,0.0,32.12,,,,,
1750308106.790368,2025-06-18 23:41:46.790,0.0,0.0,0.0,35.230000000000004,,,,,
1750308106.804099,2025-06-18 23:41:46.804,0.0,0.0,0.0,33.11,,,,,
1750308106.817811,2025-06-18 23:41:46.817,0.0,0.0,0.0,32.62,,,,,
1750308106.83152,2025-06-18 23:41:46.831,0.0,0.0,0.0,34.06,,,,,
1750308106.845263,2025-06-18 23:41:46.845,0.0,0.0,0.0,33.13,,,,,
1750308106.8590798,2025-06-18 23:41:46.859,0.0,0.0,0.0,35.63,35.0,30.0,655.35,441.0,80.32000000000001
1750308106.876462,2025-06-18 23:41:46.876,0.0,0.0,0.0,34.36,,,,,
1750308106.890615,2025-06-18 23:41:46.890,0.0,0.0,0.0,34.11,,,,,
1750308106.904384,2025-06-18 23:41:46.904,0.0,0.0,0.0,33.74,,,,,
1750308106.918123,2025-06-18 23:41:46.918,0.0,0.0,0.0,34.51,,,,,
1750308106.931874,2025-06-18 23:41:46.931,0.0,0.0,0.0,33.68,,,,,
1750308106.943309,2025-06-18 23:41:46.943,0.0,0.0,0.0,35.13,,,,,
1750308106.957074,2025-06-18 23:41:46.957,0.0,0.0,0.0,35.730000000000004,,,,,
1750308106.970815,2025-06-18 23:41:46.970,0.0,0.0,0.0,33.14,36.0,30.0,655.35,437.0,81.04
1750308106.984535,2025-06-18 23:41:46.984,0.0,0.0,0.0,35.07,,,,,
1750308106.997229,2025-06-18 23:41:46.997,0.0,0.0,0.0,33.58,,,,,
1750308107.0110111,2025-06-18 23:41:47.011,0.0,0.0,0.0,36.11,,,,,
1750308107.024822,2025-06-18 23:41:47.024,0.0,0.0,0.0,32.46,,,,,
1750308107.038665,2025-06-18 23:41:47.038,0.0,0.0,0.0,34.05,,,,,
1750308107.052599,2025-06-18 23:41:47.052,0.0,0.0,0.0,36.25,,,,,
1750308107.0664818,2025-06-18 23:41:47.066,0.0,0.0,0.0,35.24,,,,,
1750308107.078013,2025-06-18 23:41:47.078,0.0,0.0,0.0,35.07,36.0,27.0,655.35,441.0,80.99
1750308107.091269,2025-06-18 23:41:47.091,0.0,0.0,0.0,36.42,,,,,
1750308107.10507,2025-06-18 23:41:47.105,0.0,0.0,0.0,33.1,,,,,
1750308107.118866,2025-06-18 23:41:47.118,0.0,0.0,0.0,32.5,,,,,
1750308107.132658,2025-06-18 23:41:47.132,0.0,0.0,0.0,35.1,,,,,
1750308107.146406,2025-06-18 23:41:47.146,0.0,0.0,0.0,36.0,,,,,
1750308107.160136,2025-06-18 23:41:47.160,0.0,0.0,0.0,35.64,,,,,
1750308107.173884,2025-06-18 23:41:47.173,0.0,0.0,0.0,32.730000000000004,,,,,
1750308107.187725,2025-06-18 23:41:47.187,0.0,0.0,0.0,35.61,34.0,30.0,655.35,442.0,81.03
1750308107.201548,2025-06-18 23:41:47.201,0.0,0.0,0.0,33.45,,,,,
1750308107.2138739,2025-06-18 23:41:47.213,0.0,0.0,0.0,33.7,,,,,
1750308107.2261891,2025-06-18 23:41:47.226,0.0,0.0,0.0,34.47,,,,,
1750308107.23996,2025-06-18 23:41:47.239,0.0,0.0,0.0,34.36,,,,,
1750308107.253737,2025-06-18 23:41:47.253,0.0,0.0,0.0,33.980000000000004,,,,,
1750308107.267515,2025-06-18 23:41:47.267,0.0,0.0,0.0,35.27,,,,,
1750308107.279843,2025-06-18 23:41:47.279,0.0,0.0,0.0,34.62,,,,,
1750308107.292573,2025-06-18 23:41:47.292,0.0,0.0,0.0,36.02,37.0,28.0,655.35,440.0,80.41
1750308107.306313,2025-06-18 23:41:47.306,0.0,0.0,0.0,35.06,,,,,
1750308107.3193321,2025-06-18 23:41:47.319,0.0,0.0,0.0,33.72,,,,,
1750308107.3331552,2025-06-18 23:41:47.333,0.0,0.0,0.0,35.300000000000004,,,,,
1750308107.3453639,2025-06-18 23:41:47.345,0.0,0.0,0.0,35.64,,,,,
1750308107.359183,2025-06-18 23:41:47.359,0.0,0.0,0.0,35.74,,,,,
1750308107.37301,2025-06-18 23:41:47.373,0.0,0.0,0.0,36.13,,,,,
1750308107.386838,2025-06-18 23:41:47.386,0.0,0.0,0.0,34.76,,,,,
1750308107.400634,2025-06-18 23:41:47.400,0.0,0.0,0.0,36.13,35.0,31.0,655.35,440.0,81.49
1750308107.414418,2025-06-18 23:41:47.414,0.0,0.0,0.0,36.02,,,,,
1750308107.426683,2025-06-18 23:41:47.426,0.0,0.0,0.0,33.71,,,,,
1750308107.440404,2025-06-18 23:41:47.440,0.0,0.0,0.0,33.75,,,,,
1750308107.4529128,2025-06-18 23:41:47.452,0.0,0.0,0.0,33.27,,,,,
1750308107.4660459,2025-06-18 23:41:47.466,0.0,0.0,0.0,34.68,,,,,
1750308107.478173,2025-06-18 23:41:47.478,0.0,0.0,0.0,35.12,,,,,
1750308107.492023,2025-06-18 23:41:47.492,0.0,0.0,0.0,34.59,,,,,
1750308107.506158,2025-06-18 23:41:47.506,0.0,0.0,0.0,36.09,35.0,28.0,655.35,441.0,81.17
1750308107.5202298,2025-06-18 23:41:47.520,0.0,0.0,0.0,36.88,,,,,
1750308107.53405,2025-06-18 23:41:47.534,0.0,0.0,0.0,36.08,,,,,
1750308107.5478342,2025-06-18 23:41:47.547,0.0,0.0,0.0,34.45,,,,,
1750308107.560816,2025-06-18 23:41:47.560,0.0,0.0,0.0,36.1,,,,,
1750308107.5732858,2025-06-18 23:41:47.573,0.0,0.0,0.0,36.56,,,,,
1750308107.5870452,2025-06-18 23:41:47.587,0.0,0.0,0.0,37.21,,,,,
1750308107.600808,2025-06-18 23:41:47.600,0.0,0.0,0.0,36.84,,,,,
1750308107.613427,2025-06-18 23:41:47.613,0.0,0.0,0.0,34.81,35.0,30.0,655.35,441.0,80.51
1750308107.627167,2025-06-18 23:41:47.627,0.0,0.0,0.0,36.67,,,,,
1750308107.640898,2025-06-18 23:41:47.640,0.0,0.0,0.0,33.94,,,,,
1750308107.654647,2025-06-18 23:41:47.654,0.0,0.0,0.0,35.97,,,,,
1750308107.668412,2025-06-18 23:41:47.668,0.0,0.0,0.0,36.47,,,,,
1750308107.682152,2025-06-18 23:41:47.682,0.0,0.0,0.0,37.46,,,,,
1750308107.69448,2025-06-18 23:41:47.694,0.0,0.0,0.0,35.160000000000004,,,,,
1750308107.708267,2025-06-18 23:41:47.708,0.0,0.0,0.0,35.42,,,,,
1750308107.7217221,2025-06-18 23:41:47.721,0.0,0.0,0.0,36.88,37.0,30.0,655.35,443.0,80.64
1750308107.735671,2025-06-18 23:41:47.735,0.0,0.0,0.0,37.27,,,,,
1750308107.749493,2025-06-18 23:41:47.749,0.0,0.0,0.0,34.36,,,,,
1750308107.761251,2025-06-18 23:41:47.761,0.0,0.0,0.0,35.87,,,,,
1750308107.7749062,2025-06-18 23:41:47.774,0.0,0.0,0.0,37.46,,,,,
1750308107.788706,2025-06-18 23:41:47.788,0.0,0.0,0.0,33.86,,,,,
1750308107.802491,2025-06-18 23:41:47.802,0.0,0.0,0.0,33.88,,,,,
1750308107.8152058,2025-06-18 23:41:47.815,0.0,0.0,0.0,34.11,,,,,
1750308107.826675,2025-06-18 23:41:47.826,0.0,0.0,0.0,37.57,36.0,32.0,655.35,436.0,81.93
1750308107.8443148,2025-06-18 23:41:47.844,0.0,0.0,0.0,37.62,,,,,
1750308107.858043,2025-06-18 23:41:47.858,0.0,0.0,0.0,34.06,,,,,
1750308107.871386,2025-06-18 23:41:47.871,0.0,0.0,0.0,36.97,,,,,
1750308107.885188,2025-06-18 23:41:47.885,0.0,0.0,0.0,36.88,,,,,
1750308107.897818,2025-06-18 23:41:47.897,0.0,0.0,0.0,36.18,,,,,
1750308107.9109418,2025-06-18 23:41:47.910,0.0,0.0,0.0,34.67,,,,,
1750308107.924695,2025-06-18 23:41:47.924,0.0,0.0,0.0,37.61,,,,,
1750308107.938533,2025-06-18 23:41:47.938,0.0,0.0,0.0,35.99,34.0,30.0,655.35,442.0,81.24
1750308107.952366,2025-06-18 23:41:47.952,0.0,0.0,0.0,35.07,,,,,
1750308107.9662888,2025-06-18 23:41:47.966,0.0,0.0,0.0,34.35,,,,,
1750308107.977917,2025-06-18 23:41:47.977,0.0,0.0,0.0,34.58,,,,,
1750308107.991719,2025-06-18 23:41:47.991,0.0,0.0,0.0,37.78,,,,,
1750308108.0037491,2025-06-18 23:41:48.003,0.0,0.0,0.0,35.26,,,,,
1750308108.01755,2025-06-18 23:41:48.017,0.0,0.0,0.0,37.22,,,,,
1750308108.0313442,2025-06-18 23:41:48.031,0.0,0.0,0.0,38.17,,,,,
1750308108.043372,2025-06-18 23:41:48.043,0.0,0.0,0.0,34.56,36.0,30.0,655.35,445.0,82.08
1750308108.054836,2025-06-18 23:41:48.054,0.0,0.0,0.0,35.910000000000004,,,,,
1750308108.068636,2025-06-18 23:41:48.068,0.0,0.0,0.0,35.800000000000004,,,,,
1750308108.0824478,2025-06-18 23:41:48.082,0.0,0.0,0.0,35.74,,,,,
1750308108.0962298,2025-06-18 23:41:48.096,0.0,0.0,0.0,38.230000000000004,,,,,
1750308108.1099808,2025-06-18 23:41:48.109,0.0,0.0,0.0,37.18,,,,,
1750308108.123778,2025-06-18 23:41:48.123,0.0,0.0,0.0,36.81,,,,,
1750308108.1375601,2025-06-18 23:41:48.137,0.0,0.0,0.0,35.82,,,,,
1750308108.151351,2025-06-18 23:41:48.151,0.0,0.0,0.0,37.24,35.0,29.0,655.35,445.0,82.53
1750308108.165129,2025-06-18 23:41:48.165,0.0,0.0,0.0,37.65,,,,,
1750308108.178497,2025-06-18 23:41:48.178,0.0,0.0,0.0,35.6,,,,,
1750308108.19227,2025-06-18 23:41:48.192,0.0,0.0,0.0,34.92,,,,,
1750308108.204664,2025-06-18 23:41:48.204,0.0,0.0,0.0,36.6,,,,,
1750308108.218413,2025-06-18 23:41:48.218,0.0,0.0,0.0,38.01,,,,,
1750308108.232176,2025-06-18 23:41:48.232,0.0,0.0,0.0,35.35,,,,,
1750308108.245915,2025-06-18 23:41:48.245,0.0,0.0,0.0,36.81,,,,,
1750308108.258346,2025-06-18 23:41:48.258,0.0,0.0,0.0,37.69,36.0,31.0,655.35,441.0,80.92
1750308108.272234,2025-06-18 23:41:48.272,0.0,0.0,0.0,37.96,,,,,
1750308108.286017,2025-06-18 23:41:48.286,0.0,0.0,0.0,36.18,,,,,
1750308108.299813,2025-06-18 23:41:48.299,0.0,0.0,0.0,36.25,,,,,
1750308108.313555,2025-06-18 23:41:48.313,0.0,0.0,0.0,36.01,,,,,
1750308108.327262,2025-06-18 23:41:48.327,0.0,0.0,0.0,38.14,,,,,
1750308108.339603,2025-06-18 23:41:48.339,0.0,0.0,0.0,36.36,,,,,
1750308108.35335,2025-06-18 23:41:48.353,0.0,0.0,0.0,38.21,,,,,
1750308108.3671281,2025-06-18 23:41:48.367,0.0,0.0,0.0,38.57,33.0,32.0,655.35,442.0,82.28
1750308108.3793879,2025-06-18 23:41:48.379,0.0,0.0,0.0,37.32,,,,,
1750308108.391826,2025-06-18 23:41:48.391,0.0,0.0,0.0,35.89,,,,,
1750308108.405647,2025-06-18 23:41:48.405,0.0,0.0,0.0,37.13,,,,,
1750308108.419466,2025-06-18 23:41:48.419,0.0,0.0,0.0,36.69,,,,,
1750308108.4320798,2025-06-18 23:41:48.432,0.0,0.0,0.0,35.6,,,,,
1750308108.445887,2025-06-18 23:41:48.445,0.0,0.0,0.0,38.7,,,,,
1750308108.459755,2025-06-18 23:41:48.459,0.0,0.0,0.0,35.79,,,,,
1750308108.4735842,2025-06-18 23:41:48.473,0.0,0.0,0.0,36.96,34.0,32.0,655.35,445.0,82.42
1750308108.485661,2025-06-18 23:41:48.485,0.0,0.0,0.0,38.230000000000004,,,,,
1750308108.499431,2025-06-18 23:41:48.499,0.0,0.0,0.0,36.230000000000004,,,,,
1750308108.511179,2025-06-18 23:41:48.511,0.0,0.0,0.0,37.59,,,,,
1750308108.524958,2025-06-18 23:41:48.524,0.0,0.0,0.0,38.63,,,,,
1750308108.538738,2025-06-18 23:41:48.538,0.0,0.0,0.0,38.660000000000004,,,,,
1750308108.5525491,2025-06-18 23:41:48.552,0.0,0.0,0.0,35.33,,,,,
1750308108.565021,2025-06-18 23:41:48.565,0.0,0.0,0.0,35.57,,,,,
1750308108.578958,2025-06-18 23:41:48.578,0.0,0.0,0.0,37.94,36.0,33.0,655.35,445.0,80.86
1750308108.592778,2025-06-18 23:41:48.592,0.0,0.0,0.0,37.95,,,,,
1750308108.6065779,2025-06-18 23:41:48.606,0.0,0.0,0.0,38.33,,,,,
1750308108.619563,2025-06-18 23:41:48.619,0.0,0.0,0.0,37.26,,,,,
1750308108.633327,2025-06-18 23:41:48.633,0.0,0.0,0.0,35.47,,,,,
1750308108.645365,2025-06-18 23:41:48.645,0.0,0.0,0.0,36.38,,,,,
1750308108.659168,2025-06-18 23:41:48.659,0.0,0.0,0.0,35.47,,,,,
1750308108.673028,2025-06-18 23:41:48.673,0.0,0.0,0.0,37.35,,,,,
1750308108.686809,2025-06-18 23:41:48.686,0.0,0.0,0.0,36.47,35.0,30.0,655.35,445.0,82.61
1750308108.700587,2025-06-18 23:41:48.700,0.0,0.0,0.0,38.82,,,,,
1750308108.714317,2025-06-18 23:41:48.714,0.0,0.0,0.0,36.95,,,,,
1750308108.727869,2025-06-18 23:41:48.727,0.0,0.0,0.0,36.68,,,,,
1750308108.740684,2025-06-18 23:41:48.740,0.0,0.0,0.0,37.300000000000004,,,,,
1750308108.754442,2025-06-18 23:41:48.754,0.0,0.0,0.0,36.45,,,,,
1750308108.768228,2025-06-18 23:41:48.768,0.0,0.0,0.0,38.64,,,,,
1750308108.780749,2025-06-18 23:41:48.780,0.0,0.0,0.0,37.65,,,,,
1750308108.793302,2025-06-18 23:41:48.793,0.0,0.0,0.0,38.19,34.0,30.0,655.35,437.0,81.42
1750308108.811166,2025-06-18 23:41:48.811,0.0,0.0,0.0,38.7,,,,,
1750308108.824928,2025-06-18 23:41:48.824,0.0,0.0,0.0,39.27,,,,,
1750308108.8386781,2025-06-18 23:41:48.838,0.0,0.0,0.0,38.19,,,,,
1750308108.85231,2025-06-18 23:41:48.852,0.0,0.0,0.0,37.68,,,,,
1750308108.866055,2025-06-18 23:41:48.866,0.0,0.0,0.0,36.87,,,,,
1750308108.87787,2025-06-18 23:41:48.877,0.0,0.0,0.0,36.9,,,,,
1750308108.891615,2025-06-18 23:41:48.891,0.0,0.0,0.0,39.79,,,,,
1750308108.9053462,2025-06-18 23:41:48.905,0.0,0.0,0.0,38.230000000000004,34.0,31.0,655.35,441.0,82.51
1750308108.919111,2025-06-18 23:41:48.919,0.0,0.0,0.0,38.64,,,,,
1750308108.932904,2025-06-18 23:41:48.932,0.0,0.0,0.0,37.58,,,,,
1750308108.9466612,2025-06-18 23:41:48.946,0.0,0.0,0.0,38.88,,,,,
1750308108.960406,2025-06-18 23:41:48.960,0.0,0.0,0.0,38.31,,,,,
1750308108.9741518,2025-06-18 23:41:48.974,0.0,0.0,0.0,36.19,,,,,
1750308108.987895,2025-06-18 23:41:48.987,0.0,0.0,0.0,37.65,,,,,
1750308109.001626,2025-06-18 23:41:49.001,0.0,0.0,0.0,37.49,,,,,
1750308109.01536,2025-06-18 23:41:49.015,0.0,0.0,0.0,38.51,34.0,34.0,655.35,441.0,81.63
1750308109.027678,2025-06-18 23:41:49.027,0.0,0.0,0.0,38.54,,,,,
1750308109.040968,2025-06-18 23:41:49.040,0.0,0.0,0.0,39.54,,,,,
1750308109.05329,2025-06-18 23:41:49.053,0.0,0.0,0.0,37.730000000000004,,,,,
1750308109.066436,2025-06-18 23:41:49.066,0.0,0.0,0.0,38.72,,,,,
1750308109.08016,2025-06-18 23:41:49.080,0.0,0.0,0.0,39.45,,,,,
1750308109.093886,2025-06-18 23:41:49.093,0.0,0.0,0.0,38.34,,,,,
1750308109.10775,2025-06-18 23:41:49.107,0.0,0.0,0.0,38.42,,,,,
1750308109.121515,2025-06-18 23:41:49.121,0.0,0.0,0.0,37.730000000000004,33.0,34.0,655.35,439.0,81.86
1750308109.135305,2025-06-18 23:41:49.135,0.0,0.0,0.0,40.230000000000004,,,,,
1750308109.149021,2025-06-18 23:41:49.149,0.0,0.0,0.0,36.49,,,,,
1750308109.161178,2025-06-18 23:41:49.161,0.0,0.0,0.0,37.61,,,,,
1750308109.174944,2025-06-18 23:41:49.174,0.0,0.0,0.0,36.63,,,,,
1750308109.188735,2025-06-18 23:41:49.188,0.0,0.0,0.0,39.62,,,,,
1750308109.2025511,2025-06-18 23:41:49.202,0.0,0.0,0.0,37.56,,,,,
1750308109.216373,2025-06-18 23:41:49.216,0.0,0.0,0.0,38.62,,,,,
1750308109.2301672,2025-06-18 23:41:49.230,0.0,0.0,0.0,39.0,35.0,32.0,655.35,443.0,82.06
1750308109.242552,2025-06-18 23:41:49.242,0.0,0.0,0.0,37.46,,,,,
1750308109.2551198,2025-06-18 23:41:49.255,0.0,0.0,0.0,37.59,,,,,
1750308109.268899,2025-06-18 23:41:49.268,0.0,0.0,0.0,38.5,,,,,
1750308109.2826712,2025-06-18 23:41:49.282,0.0,0.0,0.0,39.64,,,,,
1750308109.295649,2025-06-18 23:41:49.295,0.0,0.0,0.0,37.64,,,,,
1750308109.30941,2025-06-18 23:41:49.309,0.0,0.0,0.0,36.68,,,,,
1750308109.323148,2025-06-18 23:41:49.323,0.0,0.0,0.0,39.7,,,,,
1750308109.336534,2025-06-18 23:41:49.336,0.0,0.0,0.0,38.82,33.0,34.0,655.35,443.0,82.39
1750308109.3503501,2025-06-18 23:41:49.350,0.0,0.0,0.0,37.62,,,,,
1750308109.36415,2025-06-18 23:41:49.364,0.0,0.0,0.0,40.01,,,,,
